fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2025-12-25,Diciembre,2025,Linea A,PeÃ±Ã³n viejo,Gratuidad,631,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Acatitla,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Acatitla,Prepago,5683,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Acatitla,Gratuidad,822,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Santa Marta,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Santa Marta,Prepago,16365,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Santa Marta,Gratuidad,2377,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Los Reyes,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Los Reyes,Prepago,7405,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,Los Reyes,Gratuidad,1044,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,La Paz,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,La Paz,Prepago,12218,2025-12,2025
2025-12-25,Diciembre,2025,Linea A,La Paz,Gratuidad,1868,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Buenavista,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Buenavista,Prepago,14267,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Buenavista,Gratuidad,1757,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Guerrero,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Guerrero,Prepago,1558,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Guerrero,Gratuidad,446,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Garibaldi/Lagunilla,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Garibaldi/Lagunilla,Prepago,1376,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Garibaldi/Lagunilla,Gratuidad,335,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Lagunilla,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Lagunilla,Prepago,4120,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Lagunilla,Gratuidad,327,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Tepito,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Tepito,Prepago,5211,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Tepito,Gratuidad,292,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Morelos,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Morelos,Prepago,1621,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Morelos,Gratuidad,391,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,San LÃ¡zaro,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,San LÃ¡zaro,Prepago,6094,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,San LÃ¡zaro,Gratuidad,812,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ricardo Flores MagÃ³n,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ricardo Flores MagÃ³n,Prepago,1776,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ricardo Flores MagÃ³n,Gratuidad,59,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Romero Rubio,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Romero Rubio,Prepago,6692,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Romero Rubio,Gratuidad,150,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,OceanÃ­a,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,OceanÃ­a,Prepago,1924,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,OceanÃ­a,Gratuidad,482,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Deportivo OceanÃ­a,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Deportivo OceanÃ­a,Prepago,2442,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Deportivo OceanÃ­a,Gratuidad,262,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Bosque de AragÃ³n,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Bosque de AragÃ³n,Prepago,2383,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Bosque de AragÃ³n,Gratuidad,294,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Villa de AragÃ³n,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Villa de AragÃ³n,Prepago,3231,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Villa de AragÃ³n,Gratuidad,542,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,NezahualcÃ³yotl,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,NezahualcÃ³yotl,Prepago,5245,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,NezahualcÃ³yotl,Gratuidad,897,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Impulsora,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Impulsora,Prepago,6268,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Impulsora,Gratuidad,1173,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,RÃ­o de los Remedios,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,RÃ­o de los Remedios,Prepago,4613,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,RÃ­o de los Remedios,Gratuidad,888,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,MÃºzquiz,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,MÃºzquiz,Prepago,8511,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,MÃºzquiz,Gratuidad,1476,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ecatepec,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ecatepec,Prepago,6569,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ecatepec,Gratuidad,1111,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Olímpica,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Olímpica,Prepago,5006,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Olímpica,Gratuidad,871,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Plaza AragÃ³n,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Plaza AragÃ³n,Prepago,5930,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Plaza AragÃ³n,Gratuidad,1070,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ciudad Azteca,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ciudad Azteca,Prepago,15759,2025-12,2025
2025-12-25,Diciembre,2025,Linea B,Ciudad Azteca,Gratuidad,2779,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,TlÃ¡huac,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,TlÃ¡huac,Prepago,13956,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,TlÃ¡huac,Gratuidad,2079,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Tlaltenco,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Tlaltenco,Prepago,1908,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Tlaltenco,Gratuidad,273,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,ZapotitlÃ¡n,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,ZapotitlÃ¡n,Prepago,4037,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,ZapotitlÃ¡n,Gratuidad,590,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Nopalera,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Nopalera,Prepago,7816,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Nopalera,Gratuidad,1087,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Olivos,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Olivos,Prepago,4771,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Olivos,Gratuidad,718,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Tezonco,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Tezonco,Prepago,6161,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Tezonco,Gratuidad,849,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,PerifÃ©rico Oriente,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,PerifÃ©rico Oriente,Prepago,12371,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,PerifÃ©rico Oriente,Gratuidad,1601,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Calle 11,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Calle 11,Prepago,3023,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Calle 11,Gratuidad,457,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Lomas Estrella,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Lomas Estrella,Prepago,3263,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Lomas Estrella,Gratuidad,347,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Prepago,2844,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Gratuidad,527,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,CulhuacÃ¡n,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,CulhuacÃ¡n,Prepago,5368,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,CulhuacÃ¡n,Gratuidad,838,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Atlalilco,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Atlalilco,Prepago,2972,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Atlalilco,Gratuidad,426,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Mexicaltzingo,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Mexicaltzingo,Prepago,2610,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Mexicaltzingo,Gratuidad,506,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Ermita,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Ermita,Prepago,1490,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Ermita,Gratuidad,280,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Eje Central,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Eje Central,Prepago,1874,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Eje Central,Gratuidad,370,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Parque de los Venados,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Parque de los Venados,Prepago,2030,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Parque de los Venados,Gratuidad,321,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Zapata,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Zapata,Prepago,3421,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Zapata,Gratuidad,489,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Hospital 20 de Noviembre,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Hospital 20 de Noviembre,Prepago,1504,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Hospital 20 de Noviembre,Gratuidad,200,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Insurgentes Sur,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Insurgentes Sur,Prepago,4734,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Insurgentes Sur,Gratuidad,669,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Mixcoac,Boleto,0,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Mixcoac,Prepago,2927,2025-12,2025
2025-12-25,Diciembre,2025,Linea 12,Mixcoac,Gratuidad,356,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,PantitlÃ¡n,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,PantitlÃ¡n,Prepago,30537,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,PantitlÃ¡n,Gratuidad,4788,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Zaragoza,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Zaragoza,Prepago,20733,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Zaragoza,Gratuidad,4672,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,GÃ³mez Farias,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,GÃ³mez Farias,Prepago,18625,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,GÃ³mez Farias,Gratuidad,3839,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Boulevard Puerto AÃ©reo,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Boulevard Puerto AÃ©reo,Prepago,14723,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Boulevard Puerto AÃ©reo,Gratuidad,3490,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Balbuena,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Balbuena,Prepago,6169,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Balbuena,Gratuidad,913,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Moctezuma,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Moctezuma,Prepago,12305,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Moctezuma,Gratuidad,3236,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,San LÃ¡zaro,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,San LÃ¡zaro,Prepago,19996,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,San LÃ¡zaro,Gratuidad,3539,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Candelaria,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Candelaria,Prepago,16190,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Candelaria,Gratuidad,3587,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Merced,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Merced,Prepago,27320,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Merced,Gratuidad,6493,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Pino SuÃ¡rez,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Pino SuÃ¡rez,Prepago,24606,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Pino SuÃ¡rez,Gratuidad,4576,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Isabel la CatÃ³lica,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Isabel la CatÃ³lica,Prepago,12612,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Isabel la CatÃ³lica,Gratuidad,2355,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Salto del Agua,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Salto del Agua,Prepago,9049,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Salto del Agua,Gratuidad,3286,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Balderas,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Balderas,Prepago,8991,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Balderas,Gratuidad,2366,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,CuauhtÃ©moc,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,CuauhtÃ©moc,Prepago,8925,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,CuauhtÃ©moc,Gratuidad,2042,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Insurgentes,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Insurgentes,Prepago,25374,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Insurgentes,Gratuidad,4014,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Sevilla,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Sevilla,Prepago,15668,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Sevilla,Gratuidad,1602,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Chapultepec,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Chapultepec,Prepago,26238,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Chapultepec,Gratuidad,3505,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,JuanacatlÃ¡n,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,JuanacatlÃ¡n,Prepago,3216,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,JuanacatlÃ¡n,Gratuidad,711,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Tacubaya,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Tacubaya,Prepago,13061,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Tacubaya,Gratuidad,2553,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Observatorio,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Observatorio,Prepago,31608,2025-12,2025
2025-12-26,Diciembre,2025,Linea 1,Observatorio,Gratuidad,4953,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Cuatro Caminos,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Cuatro Caminos,Prepago,74875,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Cuatro Caminos,Gratuidad,10031,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Panteones,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Panteones,Prepago,7303,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Panteones,Gratuidad,1283,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Tacuba,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Tacuba,Prepago,19520,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Tacuba,Gratuidad,4313,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,CuitlÃ¡huac,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,CuitlÃ¡huac,Prepago,8782,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,CuitlÃ¡huac,Gratuidad,1246,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Popotla,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Popotla,Prepago,3808,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Popotla,Gratuidad,1014,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Colegio Militar,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Colegio Militar,Prepago,6313,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Colegio Militar,Gratuidad,1187,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Normal,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Normal,Prepago,15582,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Normal,Gratuidad,1596,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,San Cosme,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,San Cosme,Prepago,11230,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,San Cosme,Gratuidad,2380,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,RevoluciÃ³n,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,RevoluciÃ³n,Prepago,18406,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,RevoluciÃ³n,Gratuidad,3755,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Hidalgo,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Hidalgo,Prepago,15831,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Hidalgo,Gratuidad,66,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Bellas Artes,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Bellas Artes,Prepago,26284,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Bellas Artes,Gratuidad,1037,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Allende,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Allende,Prepago,24735,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Allende,Gratuidad,4976,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,ZÃ³calo/Tenochtitlan,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,ZÃ³calo/Tenochtitlan,Prepago,46764,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,ZÃ³calo/Tenochtitlan,Gratuidad,157,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Pino SuÃ¡rez,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Pino SuÃ¡rez,Prepago,24033,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Pino SuÃ¡rez,Gratuidad,1815,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,San Antonio Abad,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,San Antonio Abad,Prepago,10242,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,San Antonio Abad,Gratuidad,1881,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Chabacano,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Chabacano,Prepago,16403,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Chabacano,Gratuidad,3576,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Viaducto,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Viaducto,Prepago,10690,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Viaducto,Gratuidad,2295,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Xola,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Xola,Prepago,10725,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Xola,Gratuidad,2448,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Villa de Cortés,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Villa de Cortés,Prepago,9564,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Villa de Cortés,Gratuidad,2853,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Nativitas,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Nativitas,Prepago,11611,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Nativitas,Gratuidad,2803,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Portales,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Portales,Prepago,11731,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Portales,Gratuidad,3342,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Ermita,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Ermita,Prepago,7985,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,Ermita,Gratuidad,1281,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,General Anaya,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,General Anaya,Prepago,11937,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,General Anaya,Gratuidad,2315,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,TasqueÃ±a,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,TasqueÃ±a,Prepago,41567,2025-12,2025
2025-12-26,Diciembre,2025,Linea 2,TasqueÃ±a,Gratuidad,1380,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Indios Verdes,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Indios Verdes,Prepago,75929,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Indios Verdes,Gratuidad,9446,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Deportivo 18 de Marzo,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Deportivo 18 de Marzo,Prepago,18036,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Deportivo 18 de Marzo,Gratuidad,3131,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Potrero,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Potrero,Prepago,9277,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Potrero,Gratuidad,1800,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,La Raza,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,La Raza,Prepago,20408,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,La Raza,Gratuidad,3895,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Tlatelolco,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Tlatelolco,Prepago,9754,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Tlatelolco,Gratuidad,1693,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Guerrero,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Guerrero,Prepago,4687,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Guerrero,Gratuidad,1873,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Hidalgo,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Hidalgo,Prepago,13414,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Hidalgo,Gratuidad,2294,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,JuÃ¡rez,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,JuÃ¡rez,Prepago,8442,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,JuÃ¡rez,Gratuidad,1500,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Balderas,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Balderas,Prepago,3849,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Balderas,Gratuidad,21,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,NiÃ±os HÃ©roes,Boleto,0,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,NiÃ±os HÃ©roes,Prepago,7694,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,NiÃ±os HÃ©roes,Gratuidad,1550,2025-12,2025
2025-12-26,Diciembre,2025,Linea 3,Hospital General,Boleto,0,2025-12,2025
